id,ancestor_list,origin_time,src,src_args,num_units,total_units,length,merit,gest_time,fitness,gen_born,update_born,update_deactivated,depth,hw_type,inst_set,sequence,cells,gest_offset,lineage
36208871,[36204146],199992,div:int,(none),1,1,100,0,0,0,32101,199992,-1,4843,0,heads_default,AyjwlagcicilpogcaybaueBenzpkvxlsbparaAlkadtbyBjpayyecuAicycvbAuyzyvdycyiAqAysvlcktoeyupzvvvvvfcxvvga,['2277'],['294'],['0']
36208733,[36207557],199991,div:int,(none),1,1,120,222,236,0.940678,32091,199991,-1,4857,0,heads_default,mkmwjamubwjaizlwjagcrusjpolffybyrlmfzhqxbmbeaszajaAfiyzsrBjpadptyecusiycvbBuyzfvqcxbltacBvrlkcahenouuzvvvvvfcxvvgamkmwja,['2366'],['105'],['0']
36199625,[36160207],199944,div:int,(none),1,1,96,106,154,0.688312,32060,199944,-1,4813,0,heads_default,qrfwjagczypwssnAxsofuwxocnmhatoAzbewyphefBzjpayxecuAycycjfuywabjikzpnnbcqtBucnasicszvvvvvfBxvvga,['2369'],['908'],['0']
36209607,[36208274],199996,div:int,(none),1,1,114,0,0,0,32092,199996,-1,4844,0,heads_default,gctieubzdzwjmcrzhkazykwbumwcqdanxufAzpqBspapyemuycqycvjxuyopqqrbyBjkvmklvkbclcifbumzvvvvvfcxvvgapxjwjapxBwiaAxjwja,['2429'],['186'],['0']
36209630,[36205877],199996,div:int,(none),1,1,106,0,0,0,32070,199996,-1,4837,0,heads_default,AhBwjachxBbagcbbsewvtpvmBlmvncqlAAdudfwemtsafoeBirtzqBpaydecuAdsycjanyofajnfnzkoABxseqrsxcucjzvvvvvfcxvvga,['2431'],['175'],['0']
36209768,[36208619],199996,div:int,(none),1,1,96,0,0,0,32068,199996,-1,4821,0,heads_default,qrqwjagczyprssnuxsofuexocnmhasoAybewyphefezjpaybecuAycycjfuywabjikzbndbrqtcucnasicszvvvvvfcxvvga,['2445'],['27'],['0']
36208365,[36203671],199989,div:int,(none),1,2,108,204,227,0.898678,32097,199989,-1,4849,0,heads_default,uxjwjagctilursdzwtymcresoAzyksbppbqotixplvzqBapatyecuAocycvxaduyzpvlyfymjkvfklvkbuluteuuzvvvvvwfcxvvgauxjwja,['2460'],['160'],['0']
36209653,[36204522],199996,div:int,(none),1,1,114,0,0,0,32097,199996,-1,4846,0,heads_default,AyjwjagcidihpogcaybapeBenlpkvxlsbparawlkamdtblyBnpayyecuAicAcvbAuyzyvdzcyiAqAysvlcktoeyupzvvvvvfcxvvgaAAjwjaAyjwja,['2466'],['87'],['0']
36210527,[36202581],200000,div:int,(none),1,1,102,0,0,0,32080,200000,-1,4825,0,heads_default,ievwjagcluuvhcsbhebBbhnrsbetazrhyAAxvohcvrfzzjBpayhecubxvvyckauyvnuBxpocmwjseiyeboayncncjzvvvvvfcxvvga,['2579'],['13'],['0']
36208779,[36205195],199991,div:int,(none),1,1,113,200,225,0.888889,32071,199991,-1,4829,0,heads_default,iohwjagcltuAwcsbhebjbhnrstehazndyAAxvoycorfzzjBpayhecubxtycxcuyvniBxpocmwjscizqcoabncncjzvvvvvfcxvvgaiehojaiehuja,['2611'],['133'],['0']
36206594,[36202023],199980,div:int,(none),1,2,98,186,188,0.989362,32072,199980,-1,4828,0,heads_default,gcxwjaAergctjanlrvrvfleqtczjabstdqpaypqoaBzmpayxecuhpcycjbuylqsjcfaznjtancmnAmebpqnduzvvvvvfcxvvga,['2635'],['112'],['0']
36210228,[36204038],199999,div:int,(none),1,1,107,0,0,0,32096,199999,-1,4843,0,heads_default,pdtwjagctixubzjzwjceiyoboyawbpmkqdaexxfAzpqBjpakyecuAiwycvxduysowvqacymjkvmklvkbiluztdupzvvvvvfcxvvgapxtwja,['2684'],['89'],['0']
36203236,[36185152],199962,div:int,(none),1,1,99,194,204,0.95098,32095,199962,-1,4842,0,heads_default,yxqwjagcysmlpoucarnaruegrzrBpibdarmxlkauxzysBjpatyecuAicycobuyzyvdqapcorfaAcvtlkjoejuuzvvvvvfcxvvga,['2689'],['182'],['0']
36206249,[36200427],199978,div:int,(none),1,1,96,51,142,0.359155,32073,199978,-1,4817,0,heads_default,xkxwjagcobodlmooelBbazibftdcadkaqucxmjcuzuBpayjecuojcmcxxuyblsdxynbAycjceqxnmrnkljBzvvvvvdcxvvga,['2706'],['133'],['0']
36209561,[36203278],199995,div:int,(none),1,1,110,0,0,0,32068,199995,-1,4823,0,heads_default,qrfwjagczypwssnnxjofuBxxlupAhatBlAzbecypdefBzjpayxecuAccycjfuywxywikzpnnbcqtAucnaoiczzvvvvvfcxvvgakrwwvaqrfwja,['2742'],['166'],['0']
36210136,[36208813],199998,div:int,(none),1,1,97,0,0,0,32070,199998,-1,4826,0,heads_default,iBxwjaABrgctjrblmBroilnqyyjktestbjyztplwhBzhpayxecuhxoycjbuyllsjcvfzujoscnnsjmeaeqnzrzvvvvvfcxvga,['2780'],['79'],['0']
36210182,[36198355],199998,div:int,(none),1,1,103,0,0,0,32068,199998,-1,4819,0,heads_default,qrfwjagczypwssnAxjofuqxxlnAhatBsAzoecypkefBzjpayxecuApcycjfuywxbjikzpnnbcqtAzcnssicszvvvvvfcxvvgnqrfwja,['2811'],['65'],['0']
36210113,[36205135],199998,div:int,(none),1,1,97,0,0,0,32069,199998,-1,4819,0,heads_default,qrawjagczypoysnAxjhfurxxlnAhatBsvzbelypdefBzjpayxecuApcycjfuywxbjikzpnnbcqtAucnasicszvvvvvfcxvvga,['2876'],['78'],['0']
36205789,[36198746],199976,div:int,(none),1,1,101,0,0,0,32093,199976,-1,4839,0,heads_default,wijgvagcnliipayBzayzAhinAwyzljpmmdyycxxdtyzpqBatalyecujiAycvxuyzvvtrbpmkqvjankcrezsbqvuuzvvvvvfcxvvga,['3035'],['891'],['0']
36209860,[36207584],199997,div:int,(none),1,1,113,0,0,0,32093,199997,-1,4855,0,heads_default,zkmwjamubmjalBlwjagcruilqoqcyygcrlnbzhqdfsleyscajaAbiyzsqBjpadayecuAiycvbBuyzfvqcxbttacBvrlkcaheniuuzvvvvvfcxvvga,['3043'],['137'],['0']
36209515,[36194606],199995,div:int,(none),1,1,99,0,0,0,32103,199995,-1,4840,0,heads_default,eojwiagcheelezucayianuenzjkxbdbzaraxlkbBhzscBjpapyecuAicycvobuyzpvdrayoAqjycvBliloeruuzvvvvvfcxvvga,['3071'],['187'],['0']
36201235,[36193180],199952,div:int,(none),1,1,113,118,170,0.694118,32086,199952,-1,4853,0,heads_default,zkmwjamubwjalBlwjagcruilqoqcyybcrlnbzhqBfAbeascajafbiyABqBjpadayecuAiycvbBuyzfvqcxbttaclvrlkcahenouuzvvvvafcxvvga,['3120'],['857'],['0']
36202845,[36194606],199960,div:int,(none),1,6,99,188,192,0.979167,32097,199960,-1,4840,0,heads_default,eojwjagcheelezucayianuenzjkxbdbzaraxlkbBhzscBjpapyeBuAicycvobuyzpvdrayoAqmycvBliloeruuzvvvvvfcxvvga,['3333'],['91'],['0']
36209262,[36204406],199994,div:int,(none),1,1,103,0,0,0,32074,199994,-1,4835,0,heads_default,gcxwjaAergccjkalrBrjfleqyczjatstmfpaazqowBzmpayxecuhpcycjbuylqsjcfznjtadeBnAmebzqnkuzvvvvvfcxvvgacjowja,['3389'],['200'],['0']
36210412,[36207714],200000,div:int,(none),1,1,110,0,0,0,32074,200000,-1,4832,0,heads_default,gcxwjaAergctjfayrBjjmleqyczjatstdxpwypqoaBzmpayxecuhpcycjBuylqsjcfznjtancsnAmeapqnkuzvvvvvfcxvvgageaxwjagcxwja,['3425'],['26'],['0']
36198613,[36196167],199939,div:int,(none),1,4,100,190,193,0.984456,32073,199939,-1,4827,0,heads_default,oexwjagclfuvzcnbtBblchnttabzaznzyrwavofcorlzujBpayhecuAxvyccauyvnBjxwcmwjierzqcoauncncjzvvvvvfcxvvga,['3438'],['184'],['0']
36210251,[36207797],199999,div:int,(none),1,1,100,0,0,0,32102,199999,-1,4846,0,heads_default,AyjwjafcicslpogcaybaueBenzpkvxlsbparawlkpdtbyBjpayyecuAicycvbAuyzyvdzcyiqqAysvlokooeyupzvvvvvfcxvvga,['3493'],['94'],['0']
36209492,[36208324],199995,div:int,(none),1,1,101,0,0,0,32079,199995,-1,4826,0,heads_default,ievwjagcluuvhcsbAebBbhnrsbelaznhyAAxvohcvrfzzjBpayhecubxvyckauyvnuBxpocmwjseiyeboayncncjzvvvvvfcxvvga,['3510'],['192'],['0']
36210343,[36206588],199999,div:int,(none),1,1,100,0,0,0,32102,199999,-1,4846,0,heads_default,syqwjagcicilpogcaybaueBenzzkvxlsbpajawlkadtbyBjpayyecuAicycvcAuyzyvdycyiwqAysvlzktoeyupzvvvvvfcxvvga,['3525'],['44'],['0']
36199327,[36187243],199942,div:int,(none),2,12,103,184,197,0.93401,32066,199942,-1,4829,0,heads_default,gcxwjaAergccmkajrBrjfleqyczjatstdupwypqoaBzmpayxecuhpcycjbuylqsjcfzxAtadcznAmebpqnquzvvvvvfcxvvgagoxwja,"['6', '2389']","['155', '12']","['0', '0']"
36203789,[36200748],199965,div:int,(none),1,1,131,222,285,0.778947,32067,199965,-1,4868,0,heads_default,liiojacfjrtzAaycjwjagcijrApqvbcBwnytxpmwsnolAkypbmzozBupawweyecuxwccyccAuypldwyrrotnoutqpfromjcrybzvvvkvfcxvvgaAiiojacfjrtzAyAiioja,['17'],['153'],['0']
36210022,[36204018],199998,div:int,(none),1,1,104,0,0,0,32061,199998,-1,4836,0,heads_default,ihuwjatgczwzwqynAcmlrfowxtwwfclbdzlyckpdefBzjpayxecuAycycwfuywxkjfikzpnnbndBvAcxabicszjvvvvfcxvvgaihuhja,['23'],['96'],['0']
36198108,[36191326],199936,div:int,(none),2,3,96,188,195,0.964103,32064,199936,-1,4824,0,heads_default,lzzwjagctdoyzmmdpmwpakiycasixxbjafqmkbiBzBypaddecuodtycjbuykAzjdwbpdxjicouqqikaqfuxzvvvvvfcxvvga,"['50', '1727']","['8', '23']","['0', '0']"
36185734,[36183422],199872,div:int,(none),2,13,106,197.571,207,0.954451,32059,199872,-1,4841,0,heads_default,akawjagcltwAApudajfBzxkmzzhkbbpbpqbacjdznrzsmBkpayecubicycvoAuyibAddxbjfjoadlvvkkdyrtpuzvvvvvfcxvvgadmpwja,"['72', '2759']","['167', '17']","['0', '0']"
36206158,[36205137],199978,div:int,(none),1,1,107,0,0,0,32081,199978,-1,4829,0,heads_default,yccauyvnBjxocrijierkqcoabnyncnzvvvvvbcxvvgaihxwjaihxwjagcleuvwssbteblchnnsabkaznhyrAlvoyltolurzjBpayhecuAxv,['76'],['440'],['0']
36204272,[36200489],199968,div:int,(none),6,10,105,194,207,0.937198,32073,199968,-1,4844,0,heads_default,akawjagclwAApudaffszxkmzzhkbbplpqbccjdznrzsmBkpnyecubicycvoAuyibAddxbjfjoadlwvkkjyztpuzvvvvvfcxvvgamkpwja,"['78', '251', '319', '2089', '2948', '3403']","['7', '200', '7', '101', '101', '101']","['0', '0', '0', '0', '0', '0']"
36210160,[36205246],199998,div:int,(none),1,1,146,0,0,0,32098,199998,-1,4842,0,heads_default,pxjwjagcnotjbcdziymbbiyckyyksbpuyqtdcaynyzpqBapasyecuAhcycvoxuobivyBbymjwvmjlvrrczdzbujzvlvvvfcxvvgapxjwjagcnotjbcdziymbbiyckyyksbpuiqtdcaynyzpqBa,['151'],['90'],['0']
36197602,[36192828],199933,div:int,(none),4,9,103,194,206,0.941748,32058,199933,-1,4818,0,heads_default,qrfwjagcfypwssnAxuofuwxxlnAhatBsAzbecapdefBzjpayxecuApcycjfuywxbjpkzpnnbcqtAucnasicszvvvvvfcxvvgaqrfAja,"['170', '891', '1030', '2567']","['20', '45', '29', '13']","['0', '0', '0', '0']"
36206664,[36205342],199980,div:int,(none),1,1,108,202,222,0.90991,32087,199980,-1,4840,0,heads_default,pxjwjagctirubcdzBymcwiuoAiyksBbcmjqttcxoijzpqBypapjecuAocycvxxuyzpvqtrtnmjqviklvbbulutbuuzvvvvvfcxvvgtpxdjxa,['178'],['219'],['0']
36208918,[36207578],199992,div:int,(none),1,1,107,200,219,0.913242,32091,199992,-1,4857,0,heads_default,woAwjagcuyolooucphbyrteezkxbpboksradasbkydsoBuwadpAecuAqycvwBulkyvdwaydmfokdavdllezeknluzvvvvvfcxvvgamkjwja,['188'],['92'],['0']
36209378,[36203794],199994,div:int,(none),1,1,117,0,0,0,32073,199994,-1,4831,0,heads_default,gcxwjaAergctjkalrBjjmleqyczjatstdxpwypmoaBzmpayxecuhpcycjBuylqsjcfznjtancsnAmpapqnkuzvvvvvfcxvvgaaxwjagcxwjaAergctjka,['220'],['217'],['0']
36209240,[36207982],199993,div:int,(none),1,1,104,48.5,235,0.206383,32071,199993,-1,4830,0,heads_default,lzzwjagcndoyswydpmBjakkjcnapsoxryafqmkbirzvypadxecuodtycpbuyoskzydwbpxjusciuqqfskqfubzvvvvvfcxvvgalzzwjb,['222'],['9'],['0']
36209309,[36204585],199994,div:int,(none),1,1,112,168,194,0.865979,32092,199994,-1,4861,0,heads_default,mkmwjamubwjaizzwjagcruklpoqcfybnrqnazBcxbmbeldzajabdayzslBjpadpyecuAiycvbBuyzfvqcxbltaaBvrmkcaBenouuzvvvvvfcxvga,['247'],['24'],['0']
36210275,[36201287],199999,div:int,(none),1,1,107,0,0,0,32079,199999,-1,4834,0,heads_default,dhxwjagcleuvkcspteblchdnsabkaznhyrAlvoysuolzzjBpayhecuqxvyccauyvnbjxscdwjierkacoabncxcnzvvvvvfcxvvsgaihxwja,['296'],['43'],['0']
36208987,[36199792],199992,div:int,(none),2,2,100,48.5,196,0.247449,32101,199992,-1,4845,0,heads_default,AyjwjagcicilpogcaybaueBenzzkvxlsbpajawlkadtbyBApayyecuAicycvcAuyzyvdycyiwqAysvlzktoeyupzvvvvvfcxvvga,"['298', '823']","['34', '24']","['0', '0']"
36200109,[36184455],199946,div:int,(none),1,5,124,179.429,222.714,0.80564,32066,199946,-1,4820,0,heads_default,xkxwjagcobodlmooelBbazibetdradkpucxmjcuzuBpayjecuojcycxxuyblsdsynbAycjceqxnbrnwbjBzvvvvvfcxvvgaxkxwtagcobodlmooclBbazibetdra,['328'],['221'],['0']
36206618,[36203215],199980,div:int,(none),1,1,99,98,143,0.685315,32078,199980,-1,4849,0,heads_default,akawjagcbuwAAuusajftzxwmzohknbybpqbacjdznrzsmBxpayecubicycvdAuyibApAxbjfjofdpvvwjfrzpuzvvvvvfrxvvga,['332'],['248'],['0']
36203237,[36199709],199962,div:int,(none),1,1,97,90,131,0.687023,32091,199962,-1,4842,0,heads_default,ByjwjagccubopufcaybmauebzfibbkdparawikwnxzjuBjpapyecuAicycvwbuxqyqdraliqewsvtckAoeAyuzvvvvfcxvvga,['353'],['528'],['0']
36200385,[36195583],199948,div:int,(none),5,13,112,224,231,0.969697,32064,199948,-1,4834,0,heads_default,fxwjaoafhrwjaoaynjagctbvvwhsfwlbirnfpmnsbxddwtAcaboqqsrfzyBpayhecuAdsycjjuyjldjmAfzkxyAmlAqqtellBcwzvvvvvfcxvvga,"['366', '1165', '1404', '1893', '2394']","['127', '160', '127', '127', '127']","['0', '0', '0', '0', '0']"
36209838,[36208591],199997,div:int,(none),1,1,114,0,0,0,32092,199997,-1,4844,0,heads_default,rxjwjagctieubzdzwjmcrzhkazykwbpmwcqdanxufAzpqBsqapyecuycqycvxxuyopvqrlymjkvmkcvkbclcBfbumzvvvvvfcxvvgapxjwjapxBwia,['382'],['150'],['0']
36205813,[36204417],199976,div:int,(none),1,1,99,0,0,0,32098,199976,-1,4847,0,heads_default,wlkadtbyBjpayyecuAicycvcAuyzyvdycziwqzysvlzktoeyupzvvvvvfcxvvgaAyjwjagcicilpogcabaueBenzzkvxlsjpaja,['416'],['833'],['0']
36203881,[36200351],199966,div:int,(none),2,4,100,194,193,1.00518,32097,199966,-1,4841,0,heads_default,ekjwjagchxslezucnyialueazjkxbpbzaraxlkbBvzscBjparyecuAixycvobuyzwpvdrayoAqjycvBlkddesuwzvvvvvfcxvvga,"['436', '1541']","['158', '158']","['0', '0']"
36197510,[36193059],199933,div:int,(none),1,9,100,198,201,0.985075,32090,199933,-1,4843,0,heads_default,poswjagcbailpeoukczArnnAqdrijkmjupawbexxyztqBapaqlequijcycvcxuyzcvwxbufkqvqmzvruyoapbnBzvvvvvfcxvvga,['442'],['71'],['0']
36209125,[36206694],199993,div:int,(none),1,1,100,196,201,0.975124,32096,199993,-1,4837,0,heads_default,pxtwjagctixubzdzwAcriyojoykwbpmcqdaexxfAzpqBapakwecuAiqycvxduyopvqacymxkvmklvkbpluBteumzvvvvvfcxvvga,['466'],['1'],['0']
36204433,[36199577],199969,div:int,(none),2,6,101,196,199,0.984925,32091,199969,-1,4841,0,heads_default,wijwjagcnliipayBzayzAhpnAwyztjpmbqyycxmmiyzpqBapalyecuAiiycvxuyzvvtrbwbkqvankcrezsbqvuuzvvvvvfcxvvgfa,"['515', '1848']","['198', '185']","['0', '0']"
36209010,[36205986],199992,div:int,(none),1,1,139,68,179,0.379888,32072,199992,-1,4834,0,heads_default,gcxwjagcxwjaAergcthmblryrvfleqytczdabstBpwypxoaBzppayxecuhpcycjbsylqsjcfznjfatcsntmlbpwikuzvvvvvacxvvgagcxwjagcxwjaAergcthmblrBrvfleqytczda,['527'],['33'],['0']
36206411,[36201710],199979,div:int,(none),2,4,101,196,199,0.984925,32092,199979,-1,4842,0,heads_default,wijwjagcnwiibayBzayzAhioAwszljpmmqyycxxmiyzpqBapalyecujiiycvxuyzvvtrbpboqvapkcrezsbqvuuzvvvvvfcxvvgfa,"['556', '1964']","['120', '120']","['0', '0']"
36208849,[36200385],199992,div:int,(none),1,1,112,112,230,0.486957,32071,199992,-1,4835,0,heads_default,fxwjaoafhrwjaoaynjagctbvvwhsmwlbirnfpmnsbxddwtAcaboqqsrfzyBpayhecuAdsycjjayjldjmAfzkxyAmlAqqtellBcwzvvvvvfcxvvga,['578'],['61'],['0']
36209217,[36207740],199993,div:int,(none),1,1,120,0,0,0,32069,199993,-1,4827,0,heads_default,gclduAwcsbhebBbhnrsbetaznhykAxboycorfzzjBpvyhecubxvycxauyvniBxpocmwjyseizqyoakncncjzvvvvvfcxvvgaiehojaiehujaiehwjaiehwja,['653'],['218'],['0']
36208872,[36207611],199992,div:int,(none),1,1,119,0,0,0,32072,199992,-1,4840,0,heads_default,fmfwjaodyBnagctkuvwhskdlwhdaikAnbydwntccavoqsorqzqBpayBecvdvdbycjjuyocxjmalwtjyaABxdfqfsrcwcxxzvvvvvfcxvvghfefwjnfmfwja,['696'],['310'],['0']
36191622,[36189276],199903,div:int,(none),3,18,100,196,197,0.994924,32086,199903,-1,4842,0,heads_default,AyjwjagcicslpogcaybaueBenzpkvxlsbparawlkpdtbyBjpayyecuAicycvbAuyzyvdzcyiAqAysvlcktoeyupzvvvvvfcxvvga,"['702', '1393', '2557']","['43', '39', '35']","['0', '0', '0']"
36210183,[36200596],199998,div:int,(none),1,1,98,0,0,0,32101,199998,-1,4841,0,heads_default,xkywjagctxjleoucaybnduenzjkxbybpaiafrkeogzowBjpapyjcAqcycvofuyzpvdAaeoBcywcvorktliluuzvvvvvfcxvvga,['708'],['65'],['0']
36209769,[36208105],199996,div:int,(none),1,1,99,0,0,0,32102,199996,-1,4836,0,heads_default,xkjgjagchxulezujayialuejzjkxbpbzaraxlkbByzscojpayyecuAibycvobuyzpvdranoAqjycvBlkdoervuzvvvvvfcxvvga,['725'],['132'],['0']
36209861,[36205724],199997,div:int,(none),1,1,117,0,0,0,32063,199997,-1,4832,0,heads_default,iBxwjadBygctjralmBrotlnqyyzkaestbpywtplwsBzhpayaecuhccycjbuyllwckfzmjscnczjjearankrzvvvvvfcxvvgmiBxsjaABfgdtjraiBxwja,['727'],['112'],['0']
36206733,[36203275],199981,div:int,(none),1,1,100,0,0,0,32098,199981,-1,4845,0,heads_default,poswjagcbailpeoukczArnnkqdrijkmjupawbexxyztqfapaqlequijgycvcxuyzcvwxbufkqvqmzvrzyoapbnBzvvvvvfcxvvga,['742'],['663'],['0']
36206112,[36201269],199978,div:int,(none),1,2,105,196,204,0.960784,32099,199978,-1,4837,0,heads_default,xkjwjagchxqletucayicluenfekxbpbzaraxlkbByzscBjpayyecuAibycjobuyzpvdrayoAqjycvBlkdoeouuzvvvvvfcxvvgaxkjwja,['754'],['178'],['0']
36208228,[36206239],199988,div:int,(none),1,1,113,0,0,0,32076,199988,-1,4847,0,heads_default,yocuwicycvoAuyibAddxbjfjoBdlvvkkjyrtpuzvvvvwfcxvvgamkpwgaajawfaakawjagcltwAAdfdajBszxzwmzzhkbbpbzqjacjdfbrzsmBkpa,['757'],['392'],['0']
36209907,[36202168],199997,div:int,(none),1,1,118,0,0,0,32073,199997,-1,4870,0,heads_default,AiiojacfjruzAaycjwjagcxjrepqvpcBwnytxpmwsnolAkyphbmzozBlpawweyecuxwccyccjuyplqwuaroonoutqpfroyjcrybzvvvvvfcxvvgaAicoja,['836'],['144'],['0']
36207216,[36197783],199983,div:int,(none),1,1,113,208,221,0.941176,32089,199983,-1,4856,0,heads_default,pkcxjaeokwjagcyuolooucphbyrinezkxfbeasradaspwyAsoBupadpAecuAiycvABuykyvdwallpfoksvkszlfalpinuuzvvvvvfcxvvgapkjxja,['839'],['154'],['0']
36210459,[36207922],200000,div:int,(none),1,1,105,0,0,0,32072,200000,-1,4832,0,heads_default,gcxwjaAemrvctjmblrBrvfleqytczdabstdbpwypxoaBzmpayxecuhpcyzjbuylqsjcfznjfatcsntmlbpwikuzvvvvvfcxvvgagcxwja,['882'],['14'],['0']
36209631,[36208716],199996,div:int,(none),1,1,120,0,0,0,32091,199996,-1,4857,0,heads_default,dpjyecuAiycvbBuyzfvqcxbltacBvrlkcaAenouuzvvAvvfcxvvgamkmwjamkmwjamubwjaizlwjagcruslpoqbfykyrlbbzhqxbchetszajaAfiyzylBjpa,['896'],['90'],['0']
36197855,[36187092],199935,div:int,(none),2,7,100,200,202,0.990099,32086,199935,-1,4841,0,heads_default,wijfjagcnliipymzayzAcinzwykljdmmqyyccxmxyzpqBrpawyecufiiycvxuyzyvtrbxfkqvjankjrxpzbdvumzvvvvvfcxvvga,"['906', '2758']","['201', '201']","['0', '0']"
36209953,[36208777],199997,div:int,(none),1,1,113,0,0,0,32093,199997,-1,4855,0,heads_default,zkmwjamubmjalBlwjagcruilqoqcyygcrlnbzhqxfslewwcajaAbiyzsqBjpadayecuAiycvbBuwzfvqcxbttacBvrlkcaheniquzvrvvvfcxvvga,['960'],['55'],['0']
36205031,[36202564],199972,div:int,(none),2,3,106,192,201,0.955224,32098,199972,-1,4842,0,heads_default,ekjwjagchxqlezucnyialzeazjkpbpbzaraxlkbBvzscBjparyecuAixycvobuyzwpzdrayoAqjycvBlkddejuwzvvvvvfcxvvgaevAwja,"['1044', '2687']","['190', '157']","['0', '0']"
36200546,[36180293],199949,div:int,(none),2,6,99,196,200,0.98,32087,199949,-1,4831,0,heads_default,pukwjagcAtslpayzeyzrioAwykpjtmmwydcaxdxlzpqBfpalyecubddycvxuyzAvqrbyfkqvxqAnqrbzouqbzuzvvvvvfcxvvga,"['1095', '3492']","['97', '62']","['0', '0']"
36208527,[36201266],199990,div:int,(none),1,1,120,0,0,0,32090,199990,-1,4856,0,heads_default,mkmwjamubwjaizlwjaggruslpoqbfykyrlbbzhqxbchetszajaAfiyzslBjpadpjyecuAiycvbBuyzfvqcxbltacBvrlkcaAenouuzvvvvvfcxvvgamkmwja,['1107'],['363'],['0']
36207055,[36201153],199983,div:int,(none),1,2,198,198,326,0.607362,32076,199983,-1,4850,0,heads_default,akawjagcluwAAuusajftzxwmzohknbybbqbacjdznrzsmBxpayecubivycvdAuyibApAxbjfjofdpvvwjfrtouzvvvvvfcxvvgaajawjagckuwAAuusajftzxwmzohknbybbqbacjdsnrzsmBxpayecubivycvdAuyibApAxbjfjofdpvvwjfrtouzvvvvvfcxvvga,['1177'],['288'],['0']
36210229,[36208817],199999,div:int,(none),1,1,126,0,0,0,32092,199999,-1,4858,0,heads_default,izwlwjagcruslpoqcfybarlnbzhqxblbeaszajaAbiyzslBjpadpyecuAiyvabBuyzftBcxbltacBvrlkcahekouuzvvvvvfcxvvgamkuwjamubcjumubcjamubcja,['1221'],['81'],['0']
36210206,[36207792],199999,div:int,(none),1,1,105,0,0,0,32096,199999,-1,4838,0,heads_default,pujwjagcyylloayzfyzriotwyspjnzmwazcaxdlyzpqBapalyecubddycvdtykAzqrbyfkqvkqApcrwzhsqbuuzvvvvvfcxvvgakujwja,['1258'],['64'],['0']
36209723,[36204856],199996,div:int,(none),1,1,108,0,0,0,32096,199996,-1,4846,0,heads_default,fBswjagcndileouatzArmnAwdgbjpmjupabbxxkykuqvBapaqyecudjcycvccuoyzpvjxsufkqvqmwvruwxueAbiBuvvvvvfcxvvgafBswja,['1264'],['163'],['0']
36208734,[36206353],199991,div:int,(none),2,2,100,196,198,0.989899,32101,199991,-1,4847,0,heads_default,AyjwjafcicslpogcoybaueBenzpkvxlsbpmrawlkpdtbyBjpayyecuAicycvbAuyzyvdzcypAqAysvlckooeyupzvvvvvfcxvvga,"['1304', '2827']","['115', '95']","['0', '0']"
36208067,[36203139],199987,div:int,(none),1,1,97,140,178,0.786517,32074,199987,-1,4832,0,heads_default,gcxwjaAergctjahurBrvfleqyczjabstilpwypqoaBzmpayxacuhpcycxauyluljcnznjtancjnAmezpqnkuzvvvvcfcxvvga,['1334'],['195'],['0']
36209194,[36207688],199993,div:int,(none),1,1,131,218,244,0.893443,32072,199993,-1,4871,0,heads_default,iihojagcfexjstzhafcjwjagcijrtepavbcBwnytxpxwsjonAaypbxzoBupawdeyecuxwccyccjuyzldctrrotnqxqpbrofbqrybzvvvvvfcxvvgaAiiotaiiaojaiiBoja,['1385'],['26'],['0']
36207929,[36206948],199987,div:int,(none),1,1,106,0,0,0,32101,199987,-1,4840,0,heads_default,yoAqjycvBlkldoeruuzvvvvvfcxvvgaxkjwjaxkjwjagcbxqlezucayicluenfjkxbobzaraxlkbByzscBjpayyecuAwqycjobuyzpfira,['1402'],['304'],['0']
36210574,[36207837],200000,div:int,(none),1,1,112,0,0,0,32071,200000,-1,4826,0,heads_default,iehwjagclduAwcsbhebBbhnrsbetaznhyAAxvojcolfzzjBpayhecubxvycxaupvniBxpocmijsrAzecoabncncjzvvvvvfcxvvgaBehojaiehma,['1420'],['7'],['0']
36207975,[36201133],199987,div:int,(none),1,1,107,0,0,0,32089,199987,-1,4863,0,heads_default,pkjxhcawoAmkagcyumlyoucppbyrinezkxfbeasrldahplyAcoBupadpAecuqqycvABuyvyvdwaywpfokavumzlfalpnuuzvvvvvfcxvvga,['1431'],['510'],['0']
36209976,[36209221],199997,div:int,(none),1,1,101,0,0,0,32097,199997,-1,4845,0,heads_default,udjiiycvxuyzvvtrbpuqvjanfbrbzsbovuuzxvvvvfcxvvganijwjagcnlippayBzayzAhiuAiyzljpmmqyycxxBiyzpqBapalyec,['1435'],['57'],['0']
36206434,[36200763],199979,div:int,(none),1,1,118,188,245,0.767347,32070,199979,-1,4831,0,heads_default,gcxwjaAergccjkalrBrjfleqyczjatstdqpwapqoaBzmpayxecuhpcycjbuyjqsjcfznjtadcBnAmebpdnkuzvvvvhfcxvvgagoxojtgcxwjaAergccjsa,['1472'],['201'],['0']
36202754,[36200375],199960,div:int,(none),2,5,97,192,195,0.984615,32068,199960,-1,4832,0,heads_default,gcxwjaAqrgctjanlrBrvfleqyczjabstpbxzfoqoaBzmpayxecuhpcycobuylqsjflznftlecsnAmeapqnkuzvvvvvfcxvvga,"['1499', '1594']","['121', '154']","['0', '0']"
